"","NAME","REGION","DISTRICT","review.point","score"
"8020","Craigellachie","HIGH","SPEY","islay",0
"8021","Dailuaine","HIGH","SPEY","islay",0
"8022","Dallas Dhu","HIGH","SPEY","islay",0
"8023","Dalmore","HIGH","NORTH","islay",0
"8024","Dalwhinnie","HIGH","SPEY","islay",0
"8025","Deanston","HIGH","MIDLAND","islay",0
"8026","Dufftown","HIGH","SPEY","islay",0
"8027","Edradour","HIGH","MIDLAND","islay",0
"8028","Fettercairn","HIGH","EAST","islay",0
"8029","Glen  Albyn","HIGH","SPEY","islay",0
"8030","Glenallachie","HIGH","SPEY","islay",0
"8031","Glenburgie","HIGH","SPEY","islay",0
"8032","Glencadam","HIGH","EAST","islay",0
"8033","Glen Deveron","HIGH","SPEY","islay",0
"8034","Glendronach","HIGH","SPEY","islay",0
"8035","Glendullan","HIGH","SPEY","islay",0
"8036","Glen Elgin","HIGH","SPEY","islay",0
"8037","Glenesk","HIGH","EAST","islay",0
"8038","Glenfarclas","HIGH","SPEY","islay",0
"8039","Glenfiddich","HIGH","SPEY","islay",0
"8040","Glen Garioch","HIGH","EAST","islay",0
"8041","Glenglassaugh","HIGH","SPEY","islay",0
"8042","Glengoyne","HIGH","WEST","islay",0
"8043","Glen Grant","HIGH","SPEY","islay",0
"8044","Glen Keith","HIGH","SPEY","islay",0
"8045","Glenkinchie","LOW","EAST","islay",0
"8046","Glenlivet","HIGH","SPEY","islay",0
"8047","Glenlochy","HIGH","WEST","islay",0
"8048","Glenlossie","HIGH","SPEY","islay",0
"8049","Glen Mhor","HIGH","SPEY","islay",0
"8050","Glenmorangie","HIGH","NORTH","islay",0
"8051","Glen Moray","HIGH","SPEY","islay",0
"8052","Glen Ordie","HIGH","NORTH","islay",0
"8053","Glenrothes","HIGH","SPEY","islay",0
"8054","Glen Scotia","LOW","CAMPBEL","islay",0
"8055","Glen Spey","HIGH","SPEY","islay",0
"8056","Glentauchers","HIGH","SPEY","islay",0
"8057","Glenturret","HIGH","MIDLAND","islay",0
"8058","Glenugie","HIGH","EAST","islay",0
"8059","Glenury Royal","HIGH","EAST","islay",0
"8060","Highland Park","HIGH","ORKNEY","islay",0
"8061","Imperial","HIGH","SPEY","islay",0
"8062","Inchgower","HIGH","SPEY","islay",0
"8063","Inchmurrin","HIGH","WEST","islay",0
"8064","Inverleven","LOW","WEST","islay",0
"8065","Jura","HIGH","JURA","islay",0
"8066","Kinclaith","LOW","WEST","islay",0
"8067","Knockando","HIGH","SPEY","islay",0
"8068","Knockdhu","HIGH","SPEY","islay",0
"8069","Ladyburn","LOW","WEST","islay",0
"8070","Lagavulin","ISLAY","SOUTH","islay",1
"8071","Laphroaig","ISLAY","SOUTH","islay",1
"8072","Linkwood","HIGH","SPEY","islay",0
"8073","Littlemill","LOW","NORTHWEST","islay",0
"8074","Lochnagar","HIGH","EAST","islay",0
"8075","Lochside","HIGH","EAST","islay",0
"8076","Longmorn","HIGH","SPEY","islay",0
"8077","Macallan","HIGH","SPEY","islay",0
"8078","Millburn","HIGH","SPEY","islay",0
"8079","Miltonduff","HIGH","SPEY","islay",0
"8080","Mortlach","HIGH","SPEY","islay",0
"8081","North Port","HIGH","EAST","islay",0
"8082","Oban","HIGH","WEST","islay",0
"8083","Port Ellen","ISLAY","SOUTH","islay",0
"8084","Pulteney","HIGH","NORTH","islay",0
"8085","Rosebank","LOW","CENTRAL","islay",0
"8086","Saint Magdalene","LOW","CENTRAL","islay",0
"8087","Scapa","HIGH","ORKNEY","islay",0
"8088","Singleton","HIGH","SPEY","islay",0
"8089","Speyburn","HIGH","SPEY","islay",0
"8090","Springbank","LOW","CAMPBEL","islay",0
"8091","Springbank-Longrow","LOW","CAMPBEL","islay",0
"8092","Strathisla","HIGH","SPEY","islay",0
"8093","Talisker","HIGH","SKYE","islay",0
"8094","Tamdhu","HIGH","SPEY","islay",0
"8095","Tamnavulin","HIGH","SPEY","islay",0
"8096","Teaninich","HIGH","NORTH","islay",0
"8097","Tobermory","HIGH","MULL","islay",0
"8098","Tomatin","HIGH","SPEY","islay",0
"8099","Tomintoul","HIGH","SPEY","islay",0
"8100","Tormore","HIGH","SPEY","islay",0
"8101","Tullibardine","HIGH","MIDLAND","islay",0
"8102","","","","islay",NA
"8103","","","","islay",7
"8104","Aberfeldy","HIGH","MIDLAND","midland",1
"8105","Aberlour","HIGH","SPEY","midland",0
"8106","Ardberg","ISLAY","SOUTH","midland",0
"8107","Ardmore","HIGH","SPEY","midland",0
"8108","Auchentoshan","LOW","WEST","midland",0
"8109","Aultmore","HIGH","SPEY","midland",0
"8110","Balblair","HIGH","NORTH","midland",0
"8111","Balmenach","HIGH","SPEY","midland",0
"8112","Balvenie","HIGH","SPEY","midland",0
"8113","Banff","HIGH","SPEY","midland",0
"8114","Ben Nevis","HIGH","WEST","midland",0
"8115","Benriach","HIGH","SPEY","midland",0
"8116","Benrinnes","HIGH","SPEY","midland",0
"8117","Benromach","HIGH","SPEY","midland",0
"8118","Bladnoch","LOW","BORDERS","midland",0
"8119","Blair Athol","HIGH","MIDLAND","midland",1
"8120","Bowmore","ISLAY","LOCH","midland",0
"8121","Brackla","HIGH","SPEY","midland",0
"8122","Bruichladdich","ISLAY","LOCH","midland",0
"8123","Bunnahabhain","ISLAY","NORTH","midland",0
"8124","Caol Ila","ISLAY","NORTH","midland",0
"8125","Caperdonich","HIGH","SPEY","midland",0
"8126","Cardhu","HIGH","SPEY","midland",0
"8127","Clynelish","HIGH","NORTH","midland",0
"8128","Coleburn","HIGH","SPEY","midland",0
"8129","Convalmore","HIGH","SPEY","midland",0
"8130","Cragganmore","HIGH","SPEY","midland",0
"8131","Craigellachie","HIGH","SPEY","midland",0
"8132","Dailuaine","HIGH","SPEY","midland",0
"8133","Dallas Dhu","HIGH","SPEY","midland",0
"8134","Dalmore","HIGH","NORTH","midland",0
"8135","Dalwhinnie","HIGH","SPEY","midland",0
"8136","Deanston","HIGH","MIDLAND","midland",1
"8137","Dufftown","HIGH","SPEY","midland",0
"8138","Edradour","HIGH","MIDLAND","midland",1
"8139","Fettercairn","HIGH","EAST","midland",0
"8140","Glen  Albyn","HIGH","SPEY","midland",0
"8141","Glenallachie","HIGH","SPEY","midland",0
"8142","Glenburgie","HIGH","SPEY","midland",0
"8143","Glencadam","HIGH","EAST","midland",0
"8144","Glen Deveron","HIGH","SPEY","midland",0
"8145","Glendronach","HIGH","SPEY","midland",0
"8146","Glendullan","HIGH","SPEY","midland",0
"8147","Glen Elgin","HIGH","SPEY","midland",0
"8148","Glenesk","HIGH","EAST","midland",0
"8149","Glenfarclas","HIGH","SPEY","midland",0
"8150","Glenfiddich","HIGH","SPEY","midland",0
"8151","Glen Garioch","HIGH","EAST","midland",0
"8152","Glenglassaugh","HIGH","SPEY","midland",0
"8153","Glengoyne","HIGH","WEST","midland",0
"8154","Glen Grant","HIGH","SPEY","midland",0
"8155","Glen Keith","HIGH","SPEY","midland",0
"8156","Glenkinchie","LOW","EAST","midland",0
"8157","Glenlivet","HIGH","SPEY","midland",0
"8158","Glenlochy","HIGH","WEST","midland",0
"8159","Glenlossie","HIGH","SPEY","midland",0
"8160","Glen Mhor","HIGH","SPEY","midland",0
"8161","Glenmorangie","HIGH","NORTH","midland",0
"8162","Glen Moray","HIGH","SPEY","midland",0
"8163","Glen Ordie","HIGH","NORTH","midland",0
"8164","Glenrothes","HIGH","SPEY","midland",0
"8165","Glen Scotia","LOW","CAMPBEL","midland",0
"8166","Glen Spey","HIGH","SPEY","midland",0
"8167","Glentauchers","HIGH","SPEY","midland",0
"8168","Glenturret","HIGH","MIDLAND","midland",1
"8169","Glenugie","HIGH","EAST","midland",0
"8170","Glenury Royal","HIGH","EAST","midland",0
"8171","Highland Park","HIGH","ORKNEY","midland",0
"8172","Imperial","HIGH","SPEY","midland",0
"8173","Inchgower","HIGH","SPEY","midland",0
"8174","Inchmurrin","HIGH","WEST","midland",0
"8175","Inverleven","LOW","WEST","midland",0
"8176","Jura","HIGH","JURA","midland",0
"8177","Kinclaith","LOW","WEST","midland",0
"8178","Knockando","HIGH","SPEY","midland",0
"8179","Knockdhu","HIGH","SPEY","midland",0
"8180","Ladyburn","LOW","WEST","midland",0
"8181","Lagavulin","ISLAY","SOUTH","midland",0
"8182","Laphroaig","ISLAY","SOUTH","midland",0
"8183","Linkwood","HIGH","SPEY","midland",0
"8184","Littlemill","LOW","NORTHWEST","midland",0
"8185","Lochnagar","HIGH","EAST","midland",0
"8186","Lochside","HIGH","EAST","midland",0
"8187","Longmorn","HIGH","SPEY","midland",0
"8188","Macallan","HIGH","SPEY","midland",0
"8189","Millburn","HIGH","SPEY","midland",0
"8190","Miltonduff","HIGH","SPEY","midland",0
"8191","Mortlach","HIGH","SPEY","midland",0
"8192","North Port","HIGH","EAST","midland",0
"8193","Oban","HIGH","WEST","midland",0
"8194","Port Ellen","ISLAY","SOUTH","midland",0
"8195","Pulteney","HIGH","NORTH","midland",0
"8196","Rosebank","LOW","CENTRAL","midland",0
"8197","Saint Magdalene","LOW","CENTRAL","midland",0
"8198","Scapa","HIGH","ORKNEY","midland",0
"8199","Singleton","HIGH","SPEY","midland",0
"8200","Speyburn","HIGH","SPEY","midland",0
"8201","Springbank","LOW","CAMPBEL","midland",0
"8202","Springbank-Longrow","LOW","CAMPBEL","midland",0
"8203","Strathisla","HIGH","SPEY","midland",0
"8204","Talisker","HIGH","SKYE","midland",0
"8205","Tamdhu","HIGH","SPEY","midland",0
"8206","Tamnavulin","HIGH","SPEY","midland",0
"8207","Teaninich","HIGH","NORTH","midland",0
"8208","Tobermory","HIGH","MULL","midland",0
"8209","Tomatin","HIGH","SPEY","midland",0
"8210","Tomintoul","HIGH","SPEY","midland",0
"8211","Tormore","HIGH","SPEY","midland",0
"8212","Tullibardine","HIGH","MIDLAND","midland",1
"8213","","","","midland",NA
"8214","","","","midland",6
"8215","Aberfeldy","HIGH","MIDLAND","spey",0
"8216","Aberlour","HIGH","SPEY","spey",1
"8217","Ardberg","ISLAY","SOUTH","spey",0
"8218","Ardmore","HIGH","SPEY","spey",1
"8219","Auchentoshan","LOW","WEST","spey",0
"8220","Aultmore","HIGH","SPEY","spey",1
"8221","Balblair","HIGH","NORTH","spey",0
"8222","Balmenach","HIGH","SPEY","spey",1
"8223","Balvenie","HIGH","SPEY","spey",1
"8224","Banff","HIGH","SPEY","spey",1
"8225","Ben Nevis","HIGH","WEST","spey",0
"8226","Benriach","HIGH","SPEY","spey",1
"8227","Benrinnes","HIGH","SPEY","spey",1
"8228","Benromach","HIGH","SPEY","spey",1
"8229","Bladnoch","LOW","BORDERS","spey",0
"8230","Blair Athol","HIGH","MIDLAND","spey",0
"8231","Bowmore","ISLAY","LOCH","spey",0
"8232","Brackla","HIGH","SPEY","spey",1
"8233","Bruichladdich","ISLAY","LOCH","spey",0
"8234","Bunnahabhain","ISLAY","NORTH","spey",0
"8235","Caol Ila","ISLAY","NORTH","spey",0
"8236","Caperdonich","HIGH","SPEY","spey",1
"8237","Cardhu","HIGH","SPEY","spey",1
"8238","Clynelish","HIGH","NORTH","spey",0
"8239","Coleburn","HIGH","SPEY","spey",1
"8240","Convalmore","HIGH","SPEY","spey",1
"8241","Cragganmore","HIGH","SPEY","spey",1
"8242","Craigellachie","HIGH","SPEY","spey",1
"8243","Dailuaine","HIGH","SPEY","spey",1
"8244","Dallas Dhu","HIGH","SPEY","spey",1
"8245","Dalmore","HIGH","NORTH","spey",0
"8246","Dalwhinnie","HIGH","SPEY","spey",1
"8247","Deanston","HIGH","MIDLAND","spey",0
"8248","Dufftown","HIGH","SPEY","spey",1
"8249","Edradour","HIGH","MIDLAND","spey",0
"8250","Fettercairn","HIGH","EAST","spey",0
"8251","Glen  Albyn","HIGH","SPEY","spey",1
"8252","Glenallachie","HIGH","SPEY","spey",1
"8253","Glenburgie","HIGH","SPEY","spey",1
"8254","Glencadam","HIGH","EAST","spey",0
"8255","Glen Deveron","HIGH","SPEY","spey",1
"8256","Glendronach","HIGH","SPEY","spey",1
"8257","Glendullan","HIGH","SPEY","spey",1
"8258","Glen Elgin","HIGH","SPEY","spey",1
"8259","Glenesk","HIGH","EAST","spey",0
"8260","Glenfarclas","HIGH","SPEY","spey",1
"8261","Glenfiddich","HIGH","SPEY","spey",1
"8262","Glen Garioch","HIGH","EAST","spey",0
"8263","Glenglassaugh","HIGH","SPEY","spey",1
"8264","Glengoyne","HIGH","WEST","spey",0
"8265","Glen Grant","HIGH","SPEY","spey",1
"8266","Glen Keith","HIGH","SPEY","spey",1
"8267","Glenkinchie","LOW","EAST","spey",0
"8268","Glenlivet","HIGH","SPEY","spey",1
"8269","Glenlochy","HIGH","WEST","spey",0
"8270","Glenlossie","HIGH","SPEY","spey",1
"8271","Glen Mhor","HIGH","SPEY","spey",1
"8272","Glenmorangie","HIGH","NORTH","spey",0
"8273","Glen Moray","HIGH","SPEY","spey",1
"8274","Glen Ordie","HIGH","NORTH","spey",0
"8275","Glenrothes","HIGH","SPEY","spey",1
"8276","Glen Scotia","LOW","CAMPBEL","spey",0
"8277","Glen Spey","HIGH","SPEY","spey",1
"8278","Glentauchers","HIGH","SPEY","spey",1
"8279","Glenturret","HIGH","MIDLAND","spey",0
"8280","Glenugie","HIGH","EAST","spey",0
"8281","Glenury Royal","HIGH","EAST","spey",0
"8282","Highland Park","HIGH","ORKNEY","spey",0
"8283","Imperial","HIGH","SPEY","spey",1
"8284","Inchgower","HIGH","SPEY","spey",1
"8285","Inchmurrin","HIGH","WEST","spey",0
"8286","Inverleven","LOW","WEST","spey",0
"8287","Jura","HIGH","JURA","spey",0
"8288","Kinclaith","LOW","WEST","spey",0
"8289","Knockando","HIGH","SPEY","spey",1
"8290","Knockdhu","HIGH","SPEY","spey",1
"8291","Ladyburn","LOW","WEST","spey",0
"8292","Lagavulin","ISLAY","SOUTH","spey",0
"8293","Laphroaig","ISLAY","SOUTH","spey",0
"8294","Linkwood","HIGH","SPEY","spey",1
"8295","Littlemill","LOW","NORTHWEST","spey",0
"8296","Lochnagar","HIGH","EAST","spey",0
"8297","Lochside","HIGH","EAST","spey",0
"8298","Longmorn","HIGH","SPEY","spey",1
"8299","Macallan","HIGH","SPEY","spey",1
"8300","Millburn","HIGH","SPEY","spey",1
"8301","Miltonduff","HIGH","SPEY","spey",1
"8302","Mortlach","HIGH","SPEY","spey",1
"8303","North Port","HIGH","EAST","spey",0
"8304","Oban","HIGH","WEST","spey",0
"8305","Port Ellen","ISLAY","SOUTH","spey",0
"8306","Pulteney","HIGH","NORTH","spey",0
"8307","Rosebank","LOW","CENTRAL","spey",0
"8308","Saint Magdalene","LOW","CENTRAL","spey",0
"8309","Scapa","HIGH","ORKNEY","spey",0
"8310","Singleton","HIGH","SPEY","spey",1
"8311","Speyburn","HIGH","SPEY","spey",1
"8312","Springbank","LOW","CAMPBEL","spey",0
"8313","Springbank-Longrow","LOW","CAMPBEL","spey",0
"8314","Strathisla","HIGH","SPEY","spey",1
"8315","Talisker","HIGH","SKYE","spey",0
"8316","Tamdhu","HIGH","SPEY","spey",1
"8317","Tamnavulin","HIGH","SPEY","spey",1
"8318","Teaninich","HIGH","NORTH","spey",0
"8319","Tobermory","HIGH","MULL","spey",0
"8320","Tomatin","HIGH","SPEY","spey",1
"8321","Tomintoul","HIGH","SPEY","spey",1
"8322","Tormore","HIGH","SPEY","spey",1
"8323","Tullibardine","HIGH","MIDLAND","spey",0
"8324","","","","spey",NA
"8325","","","","spey",57
"8326","Aberfeldy","HIGH","MIDLAND","east",0
"8327","Aberlour","HIGH","SPEY","east",0
"8328","Ardberg","ISLAY","SOUTH","east",0
"8329","Ardmore","HIGH","SPEY","east",0
"8330","Auchentoshan","LOW","WEST","east",0
"8331","Aultmore","HIGH","SPEY","east",0
"8332","Balblair","HIGH","NORTH","east",0
"8333","Balmenach","HIGH","SPEY","east",0
"8334","Balvenie","HIGH","SPEY","east",0
"8335","Banff","HIGH","SPEY","east",0
"8336","Ben Nevis","HIGH","WEST","east",0
"8337","Benriach","HIGH","SPEY","east",0
"8338","Benrinnes","HIGH","SPEY","east",0
"8339","Benromach","HIGH","SPEY","east",0
"8340","Bladnoch","LOW","BORDERS","east",0
"8341","Blair Athol","HIGH","MIDLAND","east",0
"8342","Bowmore","ISLAY","LOCH","east",0
"8343","Brackla","HIGH","SPEY","east",0
"8344","Bruichladdich","ISLAY","LOCH","east",0
"8345","Bunnahabhain","ISLAY","NORTH","east",0
"8346","Caol Ila","ISLAY","NORTH","east",0
"8347","Caperdonich","HIGH","SPEY","east",0
"8348","Cardhu","HIGH","SPEY","east",0
"8349","Clynelish","HIGH","NORTH","east",0
"8350","Coleburn","HIGH","SPEY","east",0
"8351","Convalmore","HIGH","SPEY","east",0
"8352","Cragganmore","HIGH","SPEY","east",0
"8353","Craigellachie","HIGH","SPEY","east",0
"8354","Dailuaine","HIGH","SPEY","east",0
"8355","Dallas Dhu","HIGH","SPEY","east",0
"8356","Dalmore","HIGH","NORTH","east",0
"8357","Dalwhinnie","HIGH","SPEY","east",0
"8358","Deanston","HIGH","MIDLAND","east",0
"8359","Dufftown","HIGH","SPEY","east",0
"8360","Edradour","HIGH","MIDLAND","east",0
"8361","Fettercairn","HIGH","EAST","east",1
"8362","Glen  Albyn","HIGH","SPEY","east",0
"8363","Glenallachie","HIGH","SPEY","east",0
"8364","Glenburgie","HIGH","SPEY","east",0
"8365","Glencadam","HIGH","EAST","east",1
"8366","Glen Deveron","HIGH","SPEY","east",0
"8367","Glendronach","HIGH","SPEY","east",0
"8368","Glendullan","HIGH","SPEY","east",0
"8369","Glen Elgin","HIGH","SPEY","east",0
"8370","Glenesk","HIGH","EAST","east",1
"8371","Glenfarclas","HIGH","SPEY","east",0
"8372","Glenfiddich","HIGH","SPEY","east",0
"8373","Glen Garioch","HIGH","EAST","east",1
"8374","Glenglassaugh","HIGH","SPEY","east",0
"8375","Glengoyne","HIGH","WEST","east",0
"8376","Glen Grant","HIGH","SPEY","east",0
"8377","Glen Keith","HIGH","SPEY","east",0
"8378","Glenkinchie","LOW","EAST","east",0
"8379","Glenlivet","HIGH","SPEY","east",0
"8380","Glenlochy","HIGH","WEST","east",0
"8381","Glenlossie","HIGH","SPEY","east",0
"8382","Glen Mhor","HIGH","SPEY","east",0
"8383","Glenmorangie","HIGH","NORTH","east",0
"8384","Glen Moray","HIGH","SPEY","east",0
"8385","Glen Ordie","HIGH","NORTH","east",0
"8386","Glenrothes","HIGH","SPEY","east",0
"8387","Glen Scotia","LOW","CAMPBEL","east",0
"8388","Glen Spey","HIGH","SPEY","east",0
"8389","Glentauchers","HIGH","SPEY","east",0
"8390","Glenturret","HIGH","MIDLAND","east",0
"8391","Glenugie","HIGH","EAST","east",1
"8392","Glenury Royal","HIGH","EAST","east",1
"8393","Highland Park","HIGH","ORKNEY","east",0
"8394","Imperial","HIGH","SPEY","east",0
"8395","Inchgower","HIGH","SPEY","east",0
"8396","Inchmurrin","HIGH","WEST","east",0
"8397","Inverleven","LOW","WEST","east",0
"8398","Jura","HIGH","JURA","east",0
"8399","Kinclaith","LOW","WEST","east",0
"8400","Knockando","HIGH","SPEY","east",0
"8401","Knockdhu","HIGH","SPEY","east",0
"8402","Ladyburn","LOW","WEST","east",0
"8403","Lagavulin","ISLAY","SOUTH","east",0
"8404","Laphroaig","ISLAY","SOUTH","east",0
"8405","Linkwood","HIGH","SPEY","east",0
"8406","Littlemill","LOW","NORTHWEST","east",0
"8407","Lochnagar","HIGH","EAST","east",1
"8408","Lochside","HIGH","EAST","east",1
"8409","Longmorn","HIGH","SPEY","east",0
"8410","Macallan","HIGH","SPEY","east",0
"8411","Millburn","HIGH","SPEY","east",0
"8412","Miltonduff","HIGH","SPEY","east",0
"8413","Mortlach","HIGH","SPEY","east",0
"8414","North Port","HIGH","EAST","east",1
"8415","Oban","HIGH","WEST","east",1
"8416","Port Ellen","ISLAY","SOUTH","east",0
"8417","Pulteney","HIGH","NORTH","east",0
"8418","Rosebank","LOW","CENTRAL","east",0
"8419","Saint Magdalene","LOW","CENTRAL","east",0
"8420","Scapa","HIGH","ORKNEY","east",0
"8421","Singleton","HIGH","SPEY","east",0
"8422","Speyburn","HIGH","SPEY","east",0
"8423","Springbank","LOW","CAMPBEL","east",0
"8424","Springbank-Longrow","LOW","CAMPBEL","east",0
"8425","Strathisla","HIGH","SPEY","east",0
"8426","Talisker","HIGH","SKYE","east",0
"8427","Tamdhu","HIGH","SPEY","east",0
"8428","Tamnavulin","HIGH","SPEY","east",0
"8429","Teaninich","HIGH","NORTH","east",0
"8430","Tobermory","HIGH","MULL","east",0
"8431","Tomatin","HIGH","SPEY","east",0
"8432","Tomintoul","HIGH","SPEY","east",0
"8433","Tormore","HIGH","SPEY","east",0
"8434","Tullibardine","HIGH","MIDLAND","east",0
"8435","","","","east",NA
"8436","","","","east",10
"8437","Aberfeldy","HIGH","MIDLAND","west",0
"8438","Aberlour","HIGH","SPEY","west",0
"8439","Ardberg","ISLAY","SOUTH","west",0
"8440","Ardmore","HIGH","SPEY","west",0
"8441","Auchentoshan","LOW","WEST","west",0
"8442","Aultmore","HIGH","SPEY","west",0
"8443","Balblair","HIGH","NORTH","west",0
"8444","Balmenach","HIGH","SPEY","west",0
"8445","Balvenie","HIGH","SPEY","west",0
"8446","Banff","HIGH","SPEY","west",0
"8447","Ben Nevis","HIGH","WEST","west",1
"8448","Benriach","HIGH","SPEY","west",0
"8449","Benrinnes","HIGH","SPEY","west",0
"8450","Benromach","HIGH","SPEY","west",0
"8451","Bladnoch","LOW","BORDERS","west",0
"8452","Blair Athol","HIGH","MIDLAND","west",0
"8453","Bowmore","ISLAY","LOCH","west",0
"8454","Brackla","HIGH","SPEY","west",0
"8455","Bruichladdich","ISLAY","LOCH","west",0
"8456","Bunnahabhain","ISLAY","NORTH","west",0
"8457","Caol Ila","ISLAY","NORTH","west",0
"8458","Caperdonich","HIGH","SPEY","west",0
"8459","Cardhu","HIGH","SPEY","west",0
"8460","Clynelish","HIGH","NORTH","west",0
"8461","Coleburn","HIGH","SPEY","west",0
"8462","Convalmore","HIGH","SPEY","west",0
"8463","Cragganmore","HIGH","SPEY","west",0
"8464","Craigellachie","HIGH","SPEY","west",0
"8465","Dailuaine","HIGH","SPEY","west",0
"8466","Dallas Dhu","HIGH","SPEY","west",0
"8467","Dalmore","HIGH","NORTH","west",0
"8468","Dalwhinnie","HIGH","SPEY","west",0
"8469","Deanston","HIGH","MIDLAND","west",0
"8470","Dufftown","HIGH","SPEY","west",0
"8471","Edradour","HIGH","MIDLAND","west",0
"8472","Fettercairn","HIGH","EAST","west",0
"8473","Glen  Albyn","HIGH","SPEY","west",0
"8474","Glenallachie","HIGH","SPEY","west",0
"8475","Glenburgie","HIGH","SPEY","west",0
"8476","Glencadam","HIGH","EAST","west",0
"8477","Glen Deveron","HIGH","SPEY","west",0
"8478","Glendronach","HIGH","SPEY","west",0
"8479","Glendullan","HIGH","SPEY","west",0
"8480","Glen Elgin","HIGH","SPEY","west",0
"8481","Glenesk","HIGH","EAST","west",0
"8482","Glenfarclas","HIGH","SPEY","west",0
"8483","Glenfiddich","HIGH","SPEY","west",0
"8484","Glen Garioch","HIGH","EAST","west",0
"8485","Glenglassaugh","HIGH","SPEY","west",0
"8486","Glengoyne","HIGH","WEST","west",1
"8487","Glen Grant","HIGH","SPEY","west",0
"8488","Glen Keith","HIGH","SPEY","west",0
"8489","Glenkinchie","LOW","EAST","west",0
"8490","Glenlivet","HIGH","SPEY","west",0
"8491","Glenlochy","HIGH","WEST","west",1
"8492","Glenlossie","HIGH","SPEY","west",0
"8493","Glen Mhor","HIGH","SPEY","west",0
"8494","Glenmorangie","HIGH","NORTH","west",0
"8495","Glen Moray","HIGH","SPEY","west",0
"8496","Glen Ordie","HIGH","NORTH","west",0
"8497","Glenrothes","HIGH","SPEY","west",0
"8498","Glen Scotia","LOW","CAMPBEL","west",0
"8499","Glen Spey","HIGH","SPEY","west",0
"8500","Glentauchers","HIGH","SPEY","west",0
"8501","Glenturret","HIGH","MIDLAND","west",0
"8502","Glenugie","HIGH","EAST","west",0
"8503","Glenury Royal","HIGH","EAST","west",0
"8504","Highland Park","HIGH","ORKNEY","west",0
